,SiteID,CommonName,Year,GrowthRate,ResStatus,WinterStage,HostCategory,Hostplant_Specialism_Score,Voltinism,WingSize_meanFemale,Wetland,Disturbed
38776,60,Pearl Crescent,2012,2.240721530602145,2.0,2.0,1.0,2.0,4,1.8,0,1
38774,60,Pearl Crescent,2010,4.347809818579714,2.0,2.0,1.0,2.0,4,1.8,0,1
19155,60,European Skipper,2006,-0.8810556255340635,1.0,1.0,2.0,3.0,1,1.3,0,1
19154,60,European Skipper,2005,-0.6546892207836945,1.0,1.0,2.0,3.0,1,1.3,0,1
19153,60,European Skipper,2004,10.259737379853604,1.0,1.0,2.0,3.0,1,1.3,0,1
38777,60,Pearl Crescent,2013,-0.5142594470209136,2.0,2.0,1.0,2.0,4,1.8,0,1
26510,60,Juvenal's Duskywing,2011,-0.3926861806887505,2.0,2.0,3.0,2.0,1,2.0,0,0
19151,60,European Skipper,2002,-0.18678446158761985,1.0,1.0,2.0,3.0,1,1.3,0,1
19156,60,European Skipper,2007,-0.14055197308453837,1.0,1.0,2.0,3.0,1,1.3,0,1
19152,60,European Skipper,2003,-0.04689526701098634,1.0,1.0,2.0,3.0,1,1.3,0,1
38766,60,Pearl Crescent,2002,-0.13923212292579612,2.0,2.0,1.0,2.0,4,1.8,0,1
34371,60,Northern Broken-Dash,2007,0.598856045255391,2.0,2.0,2.0,2.0,1,1.5,0,0
17069,60,Eastern Tailed Blue,2009,-0.8027499222673982,2.0,2.0,1.0,3.0,4,1.14,0,1
17068,60,Eastern Tailed Blue,2008,0.7597545051293344,2.0,2.0,1.0,3.0,4,1.14,0,1
17067,60,Eastern Tailed Blue,2007,0.2647771777632235,2.0,2.0,1.0,3.0,4,1.14,0,1
17066,60,Eastern Tailed Blue,2006,-0.0013072282865213003,2.0,2.0,1.0,3.0,4,1.14,0,1
30122,60,Little Yellow,2006,-0.8939780335840416,0.0,0.0,1.0,2.0,1,1.8,0,1
30123,60,Little Yellow,2007,0.32675737809300176,0.0,0.0,1.0,2.0,1,1.8,0,1
30124,60,Little Yellow,2008,-0.40022652810584547,0.0,0.0,1.0,2.0,1,1.8,0,1
17070,60,Eastern Tailed Blue,2010,1.888416737439362,2.0,2.0,1.0,3.0,4,1.14,0,1
30125,60,Little Yellow,2009,-0.6153494669064837,0.0,0.0,1.0,2.0,1,1.8,0,1
30127,60,Little Yellow,2011,-0.9836713414096856,0.0,0.0,1.0,2.0,1,1.8,0,1
30128,60,Little Yellow,2012,35.760434031632315,0.0,0.0,1.0,2.0,1,1.8,0,1
19157,60,European Skipper,2008,-0.049676929225498156,1.0,1.0,2.0,3.0,1,1.3,0,1
17065,60,Eastern Tailed Blue,2005,1.1002318774351507,2.0,2.0,1.0,3.0,4,1.14,0,1
17064,60,Eastern Tailed Blue,2004,0.7350939534414258,2.0,2.0,1.0,3.0,4,1.14,0,1
17063,60,Eastern Tailed Blue,2003,1.5288758636724187,2.0,2.0,1.0,3.0,4,1.14,0,1
17062,60,Eastern Tailed Blue,2002,0.2896883294868464,2.0,2.0,1.0,3.0,4,1.14,0,1
30126,60,Little Yellow,2010,84.64020652811767,0.0,0.0,1.0,2.0,1,1.8,0,1
34372,60,Northern Broken-Dash,2008,0.10702485775639303,2.0,2.0,2.0,2.0,1,1.5,0,0
17071,60,Eastern Tailed Blue,2011,-0.5198843651333013,2.0,2.0,1.0,3.0,4,1.14,0,1
30121,60,Little Yellow,2005,11.298115593444267,0.0,0.0,1.0,2.0,1,1.8,0,1
34370,60,Northern Broken-Dash,2006,-0.8822236154530825,2.0,2.0,2.0,2.0,1,1.5,0,0
34369,60,Northern Broken-Dash,2005,3.496244760801547,2.0,2.0,2.0,2.0,1,1.5,0,0
34368,60,Northern Broken-Dash,2004,0.254154908960988,2.0,2.0,2.0,2.0,1,1.5,0,0
34367,60,Northern Broken-Dash,2003,-0.9273622852273101,2.0,2.0,2.0,2.0,1,1.5,0,0
34366,60,Northern Broken-Dash,2002,9.187212491303763,2.0,2.0,2.0,2.0,1,1.5,0,0
17073,60,Eastern Tailed Blue,2013,-0.8164865529025315,2.0,2.0,1.0,3.0,4,1.14,0,1
38772,60,Pearl Crescent,2008,-0.033544269451494024,2.0,2.0,1.0,2.0,4,1.8,0,1
17072,60,Eastern Tailed Blue,2012,0.41768845434872093,2.0,2.0,1.0,3.0,4,1.14,0,1
38771,60,Pearl Crescent,2007,0.7501517144679972,2.0,2.0,1.0,2.0,4,1.8,0,1
38769,60,Pearl Crescent,2005,0.23093491772127872,2.0,2.0,1.0,2.0,4,1.8,0,1
38768,60,Pearl Crescent,2004,5.333140646138938,2.0,2.0,1.0,2.0,4,1.8,0,1
38767,60,Pearl Crescent,2003,0.6718198789508223,2.0,2.0,1.0,2.0,4,1.8,0,1
26511,60,Juvenal's Duskywing,2012,7.706157455244277,2.0,2.0,3.0,2.0,1,2.0,0,0
26512,60,Juvenal's Duskywing,2013,-0.8420267874147952,2.0,2.0,3.0,2.0,1,2.0,0,0
30119,60,Little Yellow,2003,-0.913846918829644,0.0,0.0,1.0,2.0,1,1.8,0,1
30120,60,Little Yellow,2004,0.232808820884719,0.0,0.0,1.0,2.0,1,1.8,0,1
38770,60,Pearl Crescent,2006,-0.5752528976572759,2.0,2.0,1.0,2.0,4,1.8,0,1
19158,60,European Skipper,2009,-0.2476686944375095,1.0,1.0,2.0,3.0,1,1.3,0,1
8280,60,Clouded Sulphur,2003,-0.04091031365029085,2.0,3.0,1.0,3.0,4,2.6,0,1
19160,60,European Skipper,2011,-0.5758619616890555,1.0,1.0,2.0,3.0,1,1.3,0,1
18064,60,Eastern Tiger Swallowtail,2006,-0.031027265735445564,2.0,3.0,3.0,4.0,2,5.4,0,0
18063,60,Eastern Tiger Swallowtail,2005,1.0795194928817615,2.0,3.0,3.0,4.0,2,5.4,0,0
18062,60,Eastern Tiger Swallowtail,2004,-0.3225424530323231,2.0,3.0,3.0,4.0,2,5.4,0,0
18061,60,Eastern Tiger Swallowtail,2003,-0.42195294970797803,2.0,3.0,3.0,4.0,2,5.4,0,0
18060,60,Eastern Tiger Swallowtail,2002,1.0491905702866666,2.0,3.0,3.0,4.0,2,5.4,0,0
6042,60,Broad-winged Skipper,2002,-0.9352658419404334,2.0,2.0,2.0,2.0,1,2.0,1,0
6043,60,Broad-winged Skipper,2003,-0.04340598520424899,2.0,2.0,2.0,2.0,1,2.0,1,0
6044,60,Broad-winged Skipper,2004,-0.06975507320531038,2.0,2.0,2.0,2.0,1,2.0,1,0
6045,60,Broad-winged Skipper,2005,0.3188542175058564,2.0,2.0,2.0,2.0,1,2.0,1,0
6046,60,Broad-winged Skipper,2006,-0.327281768487527,2.0,2.0,2.0,2.0,1,2.0,1,0
6047,60,Broad-winged Skipper,2007,0.21766540201317008,2.0,2.0,2.0,2.0,1,2.0,1,0
6048,60,Broad-winged Skipper,2008,-0.13298910687250398,2.0,2.0,2.0,2.0,1,2.0,1,0
6049,60,Broad-winged Skipper,2009,-0.005613283751897513,2.0,2.0,2.0,2.0,1,2.0,1,0
6050,60,Broad-winged Skipper,2010,0.5663131429400017,2.0,2.0,2.0,2.0,1,2.0,1,0
18065,60,Eastern Tiger Swallowtail,2007,-0.00605847223368583,2.0,3.0,3.0,4.0,2,5.4,0,0
6051,60,Broad-winged Skipper,2011,-0.40836881913606693,2.0,2.0,2.0,2.0,1,2.0,1,0
6053,60,Broad-winged Skipper,2013,-0.07412269308150143,2.0,2.0,2.0,2.0,1,2.0,1,0
29326,60,Little Wood Satyr,2005,0.7449476898564373,2.0,2.0,2.0,3.0,1,2.1,0,0
29325,60,Little Wood Satyr,2004,0.5441201528774595,2.0,2.0,2.0,3.0,1,2.1,0,0
29324,60,Little Wood Satyr,2003,2.8086090623923234,2.0,2.0,2.0,3.0,1,2.1,0,0
29323,60,Little Wood Satyr,2002,-0.7195851998225413,2.0,2.0,2.0,3.0,1,2.1,0,0
41208,60,Question Mark,2002,-0.4829572292709532,0.0,0.0,3.0,4.0,2,3.2,0,0
41209,60,Question Mark,2003,-0.07146682032462548,0.0,0.0,3.0,4.0,2,3.2,0,0
41210,60,Question Mark,2004,-0.020747419634171815,0.0,0.0,3.0,4.0,2,3.2,0,0
44940,60,Silver-spotted Skipper,2007,0.9490466005889522,2.0,3.0,1.0,3.0,3,2.9,0,1
44939,60,Silver-spotted Skipper,2006,0.20229354097104335,2.0,3.0,1.0,3.0,3,2.9,0,1
44938,60,Silver-spotted Skipper,2005,0.7878787221806853,2.0,3.0,1.0,3.0,3,2.9,0,1
44937,60,Silver-spotted Skipper,2004,-0.5710018695944756,2.0,3.0,1.0,3.0,3,2.9,0,1
44936,60,Silver-spotted Skipper,2003,0.2984635832827809,2.0,3.0,1.0,3.0,3,2.9,0,1
44935,60,Silver-spotted Skipper,2002,3.50977275806801,2.0,3.0,1.0,3.0,3,2.9,0,1
6052,60,Broad-winged Skipper,2012,0.3263338394703128,2.0,2.0,2.0,2.0,1,2.0,1,0
40438,60,Pipevine Swallowtail,2002,-0.5608046698531257,2.0,3.0,1.0,3.0,3,4.75,0,0
40439,60,Pipevine Swallowtail,2003,1.431695397268156,2.0,3.0,1.0,3.0,3,4.75,0,0
40440,60,Pipevine Swallowtail,2004,-0.562169831402809,2.0,3.0,1.0,3.0,3,4.75,0,0
33564,60,Mourning Cloak,2012,0.13030964934157607,2.0,0.0,3.0,4.0,1,4.3,0,0
33565,60,Mourning Cloak,2013,-0.0107600438682246,2.0,0.0,3.0,4.0,1,4.3,0,0
29334,60,Little Wood Satyr,2013,0.9791384837413672,2.0,2.0,2.0,3.0,1,2.1,0,0
29333,60,Little Wood Satyr,2012,0.38181711541981156,2.0,2.0,2.0,3.0,1,2.1,0,0
29332,60,Little Wood Satyr,2011,-0.10262135411248441,2.0,2.0,2.0,3.0,1,2.1,0,0
29331,60,Little Wood Satyr,2010,-0.44014381011615455,2.0,2.0,2.0,3.0,1,2.1,0,0
29330,60,Little Wood Satyr,2009,0.0967708078489895,2.0,2.0,2.0,3.0,1,2.1,0,0
29329,60,Little Wood Satyr,2008,0.5853116564145124,2.0,2.0,2.0,3.0,1,2.1,0,0
29328,60,Little Wood Satyr,2007,-0.206594978202561,2.0,2.0,2.0,3.0,1,2.1,0,0
29327,60,Little Wood Satyr,2006,0.31307290755577744,2.0,2.0,2.0,3.0,1,2.1,0,0
18071,60,Eastern Tiger Swallowtail,2013,1.816400289594867,2.0,3.0,3.0,4.0,2,5.4,0,0
18070,60,Eastern Tiger Swallowtail,2012,-0.6098107058230432,2.0,3.0,3.0,4.0,2,5.4,0,0
18069,60,Eastern Tiger Swallowtail,2011,-0.5945968812145352,2.0,3.0,3.0,4.0,2,5.4,0,0
18068,60,Eastern Tiger Swallowtail,2010,9.773695827742465,2.0,3.0,3.0,4.0,2,5.4,0,0
18067,60,Eastern Tiger Swallowtail,2009,-0.5663346509479752,2.0,3.0,3.0,4.0,2,5.4,0,0
18066,60,Eastern Tiger Swallowtail,2008,-0.25253628243384396,2.0,3.0,3.0,4.0,2,5.4,0,0
44946,60,Silver-spotted Skipper,2013,-0.5053691437415988,2.0,3.0,1.0,3.0,3,2.9,0,1
40441,60,Pipevine Swallowtail,2005,-0.36510327690651423,2.0,3.0,1.0,3.0,3,4.75,0,0
40442,60,Pipevine Swallowtail,2006,-0.01086480142260604,2.0,3.0,1.0,3.0,3,4.75,0,0
40443,60,Pipevine Swallowtail,2007,0.09106344778844933,2.0,3.0,1.0,3.0,3,4.75,0,0
40444,60,Pipevine Swallowtail,2008,3.2295185004113547,2.0,3.0,1.0,3.0,3,4.75,0,0
40445,60,Pipevine Swallowtail,2009,0.9168992090536054,2.0,3.0,1.0,3.0,3,4.75,0,0
40446,60,Pipevine Swallowtail,2010,-0.2724304745758148,2.0,3.0,1.0,3.0,3,4.75,0,0
41211,60,Question Mark,2005,-0.4874183892269448,0.0,0.0,3.0,4.0,2,3.2,0,0
40447,60,Pipevine Swallowtail,2011,0.8496609645724718,2.0,3.0,1.0,3.0,3,4.75,0,0
40449,60,Pipevine Swallowtail,2013,-0.7981959693005937,2.0,3.0,1.0,3.0,3,4.75,0,0
44941,60,Silver-spotted Skipper,2008,-0.4001308677544977,2.0,3.0,1.0,3.0,3,2.9,0,1
44942,60,Silver-spotted Skipper,2009,-0.08307684629376377,2.0,3.0,1.0,3.0,3,2.9,0,1
44943,60,Silver-spotted Skipper,2010,1.189285790590672,2.0,3.0,1.0,3.0,3,2.9,0,1
44944,60,Silver-spotted Skipper,2011,0.08115815390947811,2.0,3.0,1.0,3.0,3,2.9,0,1
44945,60,Silver-spotted Skipper,2012,-0.6110992761751082,2.0,3.0,1.0,3.0,3,2.9,0,1
40448,60,Pipevine Swallowtail,2012,1.9079623991519377,2.0,3.0,1.0,3.0,3,4.75,0,0
19159,60,European Skipper,2010,0.5185593418522911,1.0,1.0,2.0,3.0,1,1.3,0,1
41212,60,Question Mark,2006,19.19688602259022,0.0,0.0,3.0,4.0,2,3.2,0,0
41214,60,Question Mark,2008,-0.3742217331261891,0.0,0.0,3.0,4.0,2,3.2,0,0
28452,60,Little Glassy Wing,2008,0.943942288414588,2.0,2.0,2.0,1.0,2,1.4,0,0
28453,60,Little Glassy Wing,2009,-0.9637648778916375,2.0,2.0,2.0,1.0,2,1.4,0,0
28454,60,Little Glassy Wing,2010,5.425427676534947,2.0,2.0,2.0,1.0,2,1.4,0,0
28455,60,Little Glassy Wing,2011,-0.1751705962160819,2.0,2.0,2.0,1.0,2,1.4,0,0
24344,60,Hickory Hairstreak,2013,-0.9498183846600031,2.0,1.0,3.0,3.0,1,1.5,0,0
24343,60,Hickory Hairstreak,2012,22.148171911212362,2.0,1.0,3.0,3.0,1,1.5,0,0
24342,60,Hickory Hairstreak,2011,-0.4627879447663834,2.0,1.0,3.0,3.0,1,1.5,0,0
24341,60,Hickory Hairstreak,2010,0.18078881109499756,2.0,1.0,3.0,3.0,1,1.5,0,0
24340,60,Hickory Hairstreak,2009,-0.2840798707217892,2.0,1.0,3.0,3.0,1,1.5,0,0
24339,60,Hickory Hairstreak,2008,1.160263168491816,2.0,1.0,3.0,3.0,1,1.5,0,0
24338,60,Hickory Hairstreak,2007,0.00432687552347466,2.0,1.0,3.0,3.0,1,1.5,0,0
24337,60,Hickory Hairstreak,2006,0.0621456667713427,2.0,1.0,3.0,3.0,1,1.5,0,0
24336,60,Hickory Hairstreak,2005,-0.47134512654048244,2.0,1.0,3.0,3.0,1,1.5,0,0
24335,60,Hickory Hairstreak,2004,0.5906388869446304,2.0,1.0,3.0,3.0,1,1.5,0,0
28451,60,Little Glassy Wing,2007,14.176901163164766,2.0,2.0,2.0,1.0,2,1.4,0,0
24334,60,Hickory Hairstreak,2003,-0.040230882164698056,2.0,1.0,3.0,3.0,1,1.5,0,0
30118,60,Little Yellow,2002,2.8479516155130478,0.0,0.0,1.0,2.0,1,1.8,0,1
26501,60,Juvenal's Duskywing,2002,-0.38615304830859554,2.0,2.0,3.0,2.0,1,2.0,0,0
26502,60,Juvenal's Duskywing,2003,2.629971031171315,2.0,2.0,3.0,2.0,1,2.0,0,0
26503,60,Juvenal's Duskywing,2004,8.410448566182067,2.0,2.0,3.0,2.0,1,2.0,0,0
26504,60,Juvenal's Duskywing,2005,-0.9461282206191962,2.0,2.0,3.0,2.0,1,2.0,0,0
26505,60,Juvenal's Duskywing,2006,1.0269603264558533,2.0,2.0,3.0,2.0,1,2.0,0,0
26506,60,Juvenal's Duskywing,2007,50.31614610377765,2.0,2.0,3.0,2.0,1,2.0,0,0
26507,60,Juvenal's Duskywing,2008,-0.6808181644913404,2.0,2.0,3.0,2.0,1,2.0,0,0
26508,60,Juvenal's Duskywing,2009,-0.824601266280153,2.0,2.0,3.0,2.0,1,2.0,0,0
28456,60,Little Glassy Wing,2012,0.9183053335038251,2.0,2.0,2.0,1.0,2,1.4,0,0
28457,60,Little Glassy Wing,2013,0.00023382468451327298,2.0,2.0,2.0,1.0,2,1.4,0,0
26509,60,Juvenal's Duskywing,2010,-0.8522226641275572,2.0,2.0,3.0,2.0,1,2.0,0,0
19162,60,European Skipper,2013,-0.3372074716443958,1.0,1.0,2.0,3.0,1,1.3,0,1
19161,60,European Skipper,2012,1.0800881274625849,1.0,1.0,2.0,3.0,1,1.3,0,1
24333,60,Hickory Hairstreak,2002,-0.1986229044099378,2.0,1.0,3.0,3.0,1,1.5,0,0
28450,60,Little Glassy Wing,2006,-0.8566693784615752,2.0,2.0,2.0,1.0,2,1.4,0,0
28449,60,Little Glassy Wing,2005,1.1943703839200213,2.0,2.0,2.0,1.0,2,1.4,0,0
28448,60,Little Glassy Wing,2004,-0.48028787960253827,2.0,2.0,2.0,1.0,2,1.4,0,0
41215,60,Question Mark,2009,-0.6747257842913224,0.0,0.0,3.0,4.0,2,3.2,0,0
41216,60,Question Mark,2010,26.703996946552564,0.0,0.0,3.0,4.0,2,3.2,0,0
41217,60,Question Mark,2011,-0.9445868610456233,0.0,0.0,3.0,4.0,2,3.2,0,0
41218,60,Question Mark,2012,4.603463936825689,0.0,0.0,3.0,4.0,2,3.2,0,0
41219,60,Question Mark,2013,-0.8769894910057139,0.0,0.0,3.0,4.0,2,3.2,0,0
24537,60,Hoary Edge Skipper,2013,25.154453749973516,2.0,3.0,1.0,3.0,2,2.2,0,0
24536,60,Hoary Edge Skipper,2012,-0.9192043065125056,2.0,3.0,1.0,3.0,2,2.2,0,0
24535,60,Hoary Edge Skipper,2011,19.66867571409858,2.0,3.0,1.0,3.0,2,2.2,0,0
24534,60,Hoary Edge Skipper,2010,0.14150755497185097,2.0,3.0,1.0,3.0,2,2.2,0,0
24533,60,Hoary Edge Skipper,2009,0.015515585958840283,2.0,3.0,1.0,3.0,2,2.2,0,0
24532,60,Hoary Edge Skipper,2008,0.11737254529610519,2.0,3.0,1.0,3.0,2,2.2,0,0
24531,60,Hoary Edge Skipper,2007,-0.00961984763385837,2.0,3.0,1.0,3.0,2,2.2,0,0
24530,60,Hoary Edge Skipper,2006,-0.01939733842206237,2.0,3.0,1.0,3.0,2,2.2,0,0
24529,60,Hoary Edge Skipper,2005,-0.040233986075660644,2.0,3.0,1.0,3.0,2,2.2,0,0
24528,60,Hoary Edge Skipper,2004,-0.369404590364826,2.0,3.0,1.0,3.0,2,2.2,0,0
24527,60,Hoary Edge Skipper,2003,-0.3142976574524088,2.0,3.0,1.0,3.0,2,2.2,0,0
24526,60,Hoary Edge Skipper,2002,-0.07394088182670311,2.0,3.0,1.0,3.0,2,2.2,0,0
28447,60,Little Glassy Wing,2003,0.5792672829962053,2.0,2.0,2.0,1.0,2,1.4,0,0
28446,60,Little Glassy Wing,2002,2.2327923389142375,2.0,2.0,2.0,1.0,2,1.4,0,0
34374,60,Northern Broken-Dash,2010,-0.2304902198718538,2.0,2.0,2.0,2.0,1,1.5,0,0
8290,60,Clouded Sulphur,2013,-0.6022298508328718,2.0,3.0,1.0,3.0,4,2.6,0,1
8289,60,Clouded Sulphur,2012,0.5096769706756317,2.0,3.0,1.0,3.0,4,2.6,0,1
8288,60,Clouded Sulphur,2011,-0.7231781128907874,2.0,3.0,1.0,3.0,4,2.6,0,1
41213,60,Question Mark,2007,-0.7116520846523049,0.0,0.0,3.0,4.0,2,3.2,0,0
8287,60,Clouded Sulphur,2010,20.07786883674368,2.0,3.0,1.0,3.0,4,2.6,0,1
8285,60,Clouded Sulphur,2008,0.8404038456729164,2.0,3.0,1.0,3.0,4,2.6,0,1
8284,60,Clouded Sulphur,2007,-0.8078022531528107,2.0,3.0,1.0,3.0,4,2.6,0,1
8283,60,Clouded Sulphur,2006,0.594482548874373,2.0,3.0,1.0,3.0,4,2.6,0,1
8282,60,Clouded Sulphur,2005,-0.7178037575902579,2.0,3.0,1.0,3.0,4,2.6,0,1
8281,60,Clouded Sulphur,2004,2.5495272450361393,2.0,3.0,1.0,3.0,4,2.6,0,1
8279,60,Clouded Sulphur,2002,-0.13262528535617513,2.0,3.0,1.0,3.0,4,2.6,0,1
8286,60,Clouded Sulphur,2009,-0.5502655357782311,2.0,3.0,1.0,3.0,4,2.6,0,1
34375,60,Northern Broken-Dash,2011,-0.12031434794296081,2.0,2.0,2.0,2.0,1,1.5,0,0
23834,60,Harvester,2008,0.4647449010206366,2.0,2.0,0.0,,3,1.4,0,0
34377,60,Northern Broken-Dash,2013,-0.007622916726751194,2.0,2.0,2.0,2.0,1,1.5,0,0
45986,60,Sleepy Duskywing,2004,-0.4592249135619907,2.0,2.0,3.0,2.0,1,1.8,0,0
45985,60,Sleepy Duskywing,2003,6.864360752084478,2.0,2.0,3.0,2.0,1,1.8,0,0
45984,60,Sleepy Duskywing,2002,0.04399205659861605,2.0,2.0,3.0,2.0,1,1.8,0,0
45671,60,Silvery Checkerspot,2013,1.9121274632178702,2.0,2.0,1.0,3.0,2,2.3,0,0
45670,60,Silvery Checkerspot,2012,0.621750260569085,2.0,2.0,1.0,3.0,2,2.3,0,0
45669,60,Silvery Checkerspot,2011,-0.6767643362013089,2.0,2.0,1.0,3.0,2,2.3,0,0
45668,60,Silvery Checkerspot,2010,4.154345839257297,2.0,2.0,1.0,3.0,2,2.3,0,0
45667,60,Silvery Checkerspot,2009,-0.8230017775823766,2.0,2.0,1.0,3.0,2,2.3,0,0
45666,60,Silvery Checkerspot,2008,4.805527578203334,2.0,2.0,1.0,3.0,2,2.3,0,0
9114,60,Cloudless Sulphur,2013,0.6007797031863047,0.0,0.0,1.0,2.0,2,3.3,0,1
45665,60,Silvery Checkerspot,2007,0.13381818658948919,2.0,2.0,1.0,3.0,2,2.3,0,0
45664,60,Silvery Checkerspot,2006,0.08148084054370464,2.0,2.0,1.0,3.0,2,2.3,0,0
20528,60,Gemmed Satyr,2002,-0.282484039857959,2.0,2.0,2.0,3.0,3,1.8,0,0
20529,60,Gemmed Satyr,2003,3.881826366555244,2.0,2.0,2.0,3.0,3,1.8,0,0
20530,60,Gemmed Satyr,2004,-0.8241687571916005,2.0,2.0,2.0,3.0,3,1.8,0,0
45987,60,Sleepy Duskywing,2005,7.642321590907422,2.0,2.0,3.0,2.0,1,1.8,0,0
45988,60,Sleepy Duskywing,2006,1.0579005569052127,2.0,2.0,3.0,2.0,1,1.8,0,0
45989,60,Sleepy Duskywing,2007,-0.973367937180052,2.0,2.0,3.0,2.0,1,1.8,0,0
45990,60,Sleepy Duskywing,2008,-0.6432289383412932,2.0,2.0,3.0,2.0,1,1.8,0,0
45995,60,Sleepy Duskywing,2013,34.72636504362765,2.0,2.0,3.0,2.0,1,1.8,0,0
45994,60,Sleepy Duskywing,2012,1.3102245612099308,2.0,2.0,3.0,2.0,1,1.8,0,0
13898,60,Delaware Skipper,2012,0.37789655344378215,2.0,2.0,2.0,3.0,2,1.6,1,1
13897,60,Delaware Skipper,2011,-0.09606616465340079,2.0,2.0,2.0,3.0,2,1.6,1,1
13896,60,Delaware Skipper,2010,0.08220940091991902,2.0,2.0,2.0,3.0,2,1.6,1,1
13895,60,Delaware Skipper,2009,-0.0474939940033553,2.0,2.0,2.0,3.0,2,1.6,1,1
13894,60,Delaware Skipper,2008,0.03900702973337511,2.0,2.0,2.0,3.0,2,1.6,1,1
20531,60,Gemmed Satyr,2005,-0.09288806151539719,2.0,2.0,2.0,3.0,3,1.8,0,0
13893,60,Delaware Skipper,2007,-0.8638215731024339,2.0,2.0,2.0,3.0,2,1.6,1,1
13891,60,Delaware Skipper,2005,13.186246342583495,2.0,2.0,2.0,3.0,2,1.6,1,1
13890,60,Delaware Skipper,2004,-0.36283484493598905,2.0,2.0,2.0,3.0,2,1.6,1,1
13889,60,Delaware Skipper,2003,0.11165776287138551,2.0,2.0,2.0,3.0,2,1.6,1,1
13888,60,Delaware Skipper,2002,-0.8824092650829527,2.0,2.0,2.0,3.0,2,1.6,1,1
45993,60,Sleepy Duskywing,2011,-0.9375140999165008,2.0,2.0,3.0,2.0,1,1.8,0,0
45992,60,Sleepy Duskywing,2010,11.925139286078396,2.0,2.0,3.0,2.0,1,1.8,0,0
45991,60,Sleepy Duskywing,2009,-0.08005688041008907,2.0,2.0,3.0,2.0,1,1.8,0,0
13892,60,Delaware Skipper,2006,-0.273666292421064,2.0,2.0,2.0,3.0,2,1.6,1,1
42198,60,Red Admiral,2002,-0.860289589385859,0.0,0.0,1.0,3.0,3,3.2,0,1
42199,60,Red Admiral,2003,0.9518420428074355,0.0,0.0,1.0,3.0,3,3.2,0,1
42200,60,Red Admiral,2004,-0.3880051383263776,0.0,0.0,1.0,3.0,3,3.2,0,1
20538,60,Gemmed Satyr,2012,5.934505358426294,2.0,2.0,2.0,3.0,3,1.8,0,0
20539,60,Gemmed Satyr,2013,-0.46588919287327346,2.0,2.0,2.0,3.0,3,1.8,0,0
45663,60,Silvery Checkerspot,2005,-0.13644981296165837,2.0,2.0,1.0,3.0,2,2.3,0,0
42204,60,Red Admiral,2008,-0.9623412243320895,0.0,0.0,1.0,3.0,3,3.2,0,1
42205,60,Red Admiral,2009,0.23382055267439994,0.0,0.0,1.0,3.0,3,3.2,0,1
42206,60,Red Admiral,2010,19.824712976677013,0.0,0.0,1.0,3.0,3,3.2,0,1
42207,60,Red Admiral,2011,-0.8642997614458903,0.0,0.0,1.0,3.0,3,3.2,0,1
20537,60,Gemmed Satyr,2011,8.821938587185102,2.0,2.0,2.0,3.0,3,1.8,0,0
42208,60,Red Admiral,2012,15.656264689054279,0.0,0.0,1.0,3.0,3,3.2,0,1
1297,60,American Lady,2002,-0.8510885406879547,0.0,0.0,1.0,3.0,3,2.8,0,1
1298,60,American Lady,2003,0.2713382950844072,0.0,0.0,1.0,3.0,3,2.8,0,1
1299,60,American Lady,2004,-0.5792444700324504,0.0,0.0,1.0,3.0,3,2.8,0,1
1300,60,American Lady,2005,0.588762229865829,0.0,0.0,1.0,3.0,3,2.8,0,1
1301,60,American Lady,2006,-0.7576700266859246,0.0,0.0,1.0,3.0,3,2.8,0,1
1302,60,American Lady,2007,2.579377882542654,0.0,0.0,1.0,3.0,3,2.8,0,1
1303,60,American Lady,2008,-0.5348809106523947,0.0,0.0,1.0,3.0,3,2.8,0,1
42209,60,Red Admiral,2013,-0.8764999239548482,0.0,0.0,1.0,3.0,3,3.2,0,1
48004,60,Swarthy Skipper,2002,-0.8179174382213993,2.0,2.0,2.0,1.0,2,1.2,0,0
20536,60,Gemmed Satyr,2010,-0.7204991795829907,2.0,2.0,2.0,3.0,3,1.8,0,0
20534,60,Gemmed Satyr,2008,-0.793794078605878,2.0,2.0,2.0,3.0,3,1.8,0,0
42201,60,Red Admiral,2005,-0.34335979880980416,0.0,0.0,1.0,3.0,3,3.2,0,1
42202,60,Red Admiral,2006,0.24257342990541897,0.0,0.0,1.0,3.0,3,3.2,0,1
42203,60,Red Admiral,2007,3.614394651268211,0.0,0.0,1.0,3.0,3,3.2,0,1
9113,60,Cloudless Sulphur,2012,14.7565243180617,0.0,0.0,1.0,2.0,2,3.3,0,1
9112,60,Cloudless Sulphur,2011,-0.3856188948010707,0.0,0.0,1.0,2.0,2,3.3,0,1
9111,60,Cloudless Sulphur,2010,-0.16922068283344138,0.0,0.0,1.0,2.0,2,3.3,0,1
9110,60,Cloudless Sulphur,2009,-0.42595782270522287,0.0,0.0,1.0,2.0,2,3.3,0,1
20535,60,Gemmed Satyr,2009,0.05763412240512422,2.0,2.0,2.0,3.0,3,1.8,0,0
9109,60,Cloudless Sulphur,2008,-0.9285583309719966,0.0,0.0,1.0,2.0,2,3.3,0,1
9107,60,Cloudless Sulphur,2006,3.859981105855643,0.0,0.0,1.0,2.0,2,3.3,0,1
9106,60,Cloudless Sulphur,2005,-0.4309386828661744,0.0,0.0,1.0,2.0,2,3.3,0,1
